Date,PredictLabel,PredictLabelMean,PredictLabel1,PredictLabel5,PredictLabel10,PredictLabel15,PredictLabel20,PredictLabel30
2014/11/12,['nan' '0.96' '1.0' '1.0' '0.97' '0.95' '0.96'],0.9733333333333333,0.96,0.95,0.97,1.0,1.0,0.96
2014/11/13,['nan' '0.97' '1.0' '1.0' '0.97' '0.95' '0.96'],0.975,0.96,0.95,0.97,1.0,1.0,0.97
2014/11/14,['nan' '0.96' '1.0' '1.0' '0.97' '0.95' '0.96'],0.9733333333333333,0.96,0.95,0.97,1.0,1.0,0.96
2014/11/17,['nan' '0.96' '1.0' '1.0' '0.97' '0.96' '0.96'],0.975,0.96,0.96,0.97,1.0,1.0,0.96
2014/11/18,['nan' '0.96' '1.0' '1.0' '0.97' '0.96' '0.96'],0.975,0.96,0.96,0.97,1.0,1.0,0.96
2014/11/19,['nan' '0.96' '1.0' '1.0' '0.97' '0.96' '0.94'],0.9716666666666667,0.94,0.96,0.97,1.0,1.0,0.96
2014/11/20,['nan' '0.96' '1.0' '1.0' '0.96' '0.96' '0.94'],0.9700000000000001,0.94,0.96,0.96,1.0,1.0,0.96
2014/11/21,['nan' '0.96' '0.99' '1.0' '0.96' '0.96' '0.94'],0.9683333333333334,0.94,0.96,0.96,1.0,0.99,0.96
2014/11/24,['nan' '0.96' '0.95' '1.0' '0.96' '0.96' '0.94'],0.9616666666666666,0.94,0.96,0.96,1.0,0.95,0.96
2014/11/25,['nan' '0.88' '0.95' '1.0' '0.96' '0.96' '0.94'],0.9483333333333333,0.94,0.96,0.96,1.0,0.95,0.88
2014/11/26,['nan' '0.86' '0.95' '1.0' '0.96' '0.96' '0.94'],0.945,0.94,0.96,0.96,1.0,0.95,0.86
2014/11/27,['nan' '0.84' '0.95' '1.0' '0.96' '0.96' '0.86'],0.9283333333333333,0.86,0.96,0.96,1.0,0.95,0.84
2014/11/28,['nan' '0.84' '0.95' '1.0' '0.96' '0.96' '0.86'],0.9283333333333333,0.86,0.96,0.96,1.0,0.95,0.84
2014/12/01,['nan' '0.99' '1.0' '0.96' '1.0' '0.99' '0.99'],0.9883333333333334,0.99,0.99,1.0,0.96,1.0,0.99
2014/12/02,['nan' '0.98' '1.0' '0.96' '1.0' '0.99' '1.0'],0.9883333333333333,1.0,0.99,1.0,0.96,1.0,0.98
2014/12/03,['nan' '0.99' '0.98' '0.95' '1.0' '0.99' '1.0'],0.985,1.0,0.99,1.0,0.95,0.98,0.99
2014/12/04,['nan' '0.99' '0.95' '0.96' '1.0' '0.97' '0.98'],0.975,0.98,0.97,1.0,0.96,0.95,0.99
2014/12/05,['nan' '0.99' '0.95' '0.96' '0.98' '0.96' '0.98'],0.9700000000000001,0.98,0.96,0.98,0.96,0.95,0.99
2014/12/08,['nan' '0.99' '0.95' '0.96' '0.98' '0.96' '0.98'],0.9700000000000001,0.98,0.96,0.98,0.96,0.95,0.99
2014/12/09,['nan' '0.97' '0.95' '0.95' '0.98' '0.96' '0.98'],0.9650000000000002,0.98,0.96,0.98,0.95,0.95,0.97
2014/12/10,['nan' '0.97' '0.95' '0.95' '0.98' '0.96' '0.98'],0.9650000000000002,0.98,0.96,0.98,0.95,0.95,0.97
2014/12/11,['nan' '0.97' '0.95' '0.96' '0.97' '0.96' '0.99'],0.9666666666666667,0.99,0.96,0.97,0.96,0.95,0.97
2014/12/12,['nan' '0.97' '0.96' '0.94' '0.96' '0.97' '0.99'],0.965,0.99,0.97,0.96,0.94,0.96,0.97
2014/12/15,['nan' '0.96' '0.97' '0.94' '0.93' '0.97' '0.98'],0.9583333333333334,0.98,0.97,0.93,0.94,0.97,0.96
2014/12/16,['nan' '0.96' '0.97' '0.95' '0.93' '0.97' '0.98'],0.96,0.98,0.97,0.93,0.95,0.97,0.96
2014/12/17,['nan' '0.96' '0.97' '0.95' '0.92' '0.99' '0.98'],0.9616666666666666,0.98,0.99,0.92,0.95,0.97,0.96
2014/12/18,['nan' '0.95' '0.97' '0.96' '0.91' '0.99' '0.97'],0.9583333333333334,0.97,0.99,0.91,0.96,0.97,0.95
2014/12/19,['nan' '0.94' '0.97' '0.95' '0.93' '0.99' '0.97'],0.9583333333333334,0.97,0.99,0.93,0.95,0.97,0.94
2014/12/22,['nan' '0.94' '0.97' '0.96' '0.92' '0.98' '0.97'],0.9566666666666666,0.97,0.98,0.92,0.96,0.97,0.94
2014/12/23,['nan' '0.94' '0.97' '0.97' '0.93' '0.91' '0.98'],0.9499999999999998,0.98,0.91,0.93,0.97,0.97,0.94
2014/12/24,['nan' '0.94' '0.97' '0.97' '0.94' '0.91' '0.98'],0.9516666666666665,0.98,0.91,0.94,0.97,0.97,0.94
2014/12/25,['nan' '0.93' '0.97' '0.96' '0.94' '0.91' '0.98'],0.9483333333333333,0.98,0.91,0.94,0.96,0.97,0.93
2014/12/26,['nan' '0.92' '0.94' '0.95' '0.94' '0.91' '0.98'],0.9399999999999998,0.98,0.91,0.94,0.95,0.94,0.92
2014/12/27,['nan' '0.92' '0.93' '0.95' '0.95' '0.88' '0.97'],0.9333333333333332,0.97,0.88,0.95,0.95,0.93,0.92
2014/12/29,['nan' '0.92' '0.93' '0.95' '0.95' '0.93' '0.96'],0.94,0.96,0.93,0.95,0.95,0.93,0.92
2014/12/30,['nan' '0.92' '0.91' '0.95' '0.95' '0.93' '0.96'],0.9366666666666666,0.96,0.93,0.95,0.95,0.91,0.92
2014/12/31,['nan' '0.92' '0.91' '0.95' '0.95' '0.93' '0.96'],0.9366666666666666,0.96,0.93,0.95,0.95,0.91,0.92
2015/01/05,['nan' '0.92' '0.91' '0.96' '0.94' '0.93' '0.95'],0.935,0.95,0.93,0.94,0.96,0.91,0.92
2015/01/06,['nan' '0.92' '0.91' '0.96' '0.94' '0.93' '0.93'],0.9316666666666666,0.93,0.93,0.94,0.96,0.91,0.92
2015/01/07,['nan' '0.93' '0.9' '0.96' '0.94' '0.93' '0.93'],0.9316666666666666,0.93,0.93,0.94,0.96,0.9,0.93
2015/01/08,['nan' '0.92' '0.9' '0.96' '0.94' '0.93' '0.82'],0.9116666666666667,0.82,0.93,0.94,0.96,0.9,0.92
2015/01/09,['nan' '0.93' '0.89' '0.96' '0.92' '0.93' '0.82'],0.9083333333333333,0.82,0.93,0.92,0.96,0.89,0.93
2015/01/12,['nan' '0.93' '0.89' '0.91' '0.93' '0.93' '0.82'],0.9016666666666667,0.82,0.93,0.93,0.91,0.89,0.93
2015/01/13,['nan' '0.93' '0.9' '0.9' '0.93' '0.93' '0.8'],0.8983333333333333,0.8,0.93,0.93,0.9,0.9,0.93
2015/01/14,['nan' '0.92' '0.9' '0.9' '0.92' '0.92' '0.81'],0.8950000000000001,0.81,0.92,0.92,0.9,0.9,0.92
2015/01/15,['nan' '0.92' '0.92' '0.95' '0.92' '0.92' '0.81'],0.9066666666666666,0.81,0.92,0.92,0.95,0.92,0.92
2015/01/16,['nan' '0.93' '0.92' '0.96' '0.92' '0.92' '0.81'],0.9100000000000001,0.81,0.92,0.92,0.96,0.92,0.93
2015/01/19,['nan' '0.92' '0.92' '0.96' '0.9' '0.92' '0.8'],0.9033333333333333,0.8,0.92,0.9,0.96,0.92,0.92
2015/01/20,['nan' '0.91' '0.91' '0.97' '0.88' '0.92' '0.78'],0.895,0.78,0.92,0.88,0.97,0.91,0.91
2015/01/21,['nan' '0.88' '0.91' '0.96' '0.92' '0.92' '0.77'],0.8933333333333332,0.77,0.92,0.92,0.96,0.91,0.88
2015/01/22,['nan' '0.88' '0.91' '0.95' '0.92' '0.93' '0.78'],0.895,0.78,0.93,0.92,0.95,0.91,0.88
2015/01/23,['nan' '0.88' '0.9' '0.95' '0.92' '0.93' '0.78'],0.8933333333333334,0.78,0.93,0.92,0.95,0.9,0.88
2015/01/26,['nan' '0.88' '0.89' '0.95' '0.92' '0.91' '0.78'],0.8883333333333333,0.78,0.91,0.92,0.95,0.89,0.88
2015/01/27,['nan' '0.88' '0.85' '0.95' '0.92' '0.91' '0.78'],0.8816666666666667,0.78,0.91,0.92,0.95,0.85,0.88
2015/01/28,['nan' '0.88' '0.84' '0.93' '0.92' '0.91' '0.77'],0.875,0.77,0.91,0.92,0.93,0.84,0.88
2015/01/29,['nan' '0.88' '0.83' '0.93' '0.92' '0.93' '0.77'],0.8766666666666666,0.77,0.93,0.92,0.93,0.83,0.88
2015/01/30,['nan' '0.86' '0.83' '0.92' '0.92' '0.93' '0.71'],0.8616666666666667,0.71,0.93,0.92,0.92,0.83,0.86
2015/02/02,['nan' '0.83' '0.81' '0.92' '0.92' '0.91' '0.72'],0.8516666666666666,0.72,0.91,0.92,0.92,0.81,0.83
2015/02/03,['nan' '0.83' '0.81' '0.88' '0.92' '0.92' '0.72'],0.8466666666666667,0.72,0.92,0.92,0.88,0.81,0.83
2015/02/04,['nan' '0.83' '0.78' '0.88' '0.92' '0.92' '0.72'],0.8416666666666667,0.72,0.92,0.92,0.88,0.78,0.83
2015/02/05,['nan' '0.83' '0.79' '0.86' '0.92' '0.93' '0.7'],0.8383333333333334,0.7,0.93,0.92,0.86,0.79,0.83
2015/02/06,['nan' '0.83' '0.79' '0.86' '0.92' '0.93' '0.69'],0.8366666666666666,0.69,0.93,0.92,0.86,0.79,0.83
2015/02/09,['nan' '0.83' '0.78' '0.86' '0.92' '0.93' '0.69'],0.835,0.69,0.93,0.92,0.86,0.78,0.83
2015/02/10,['nan' '0.87' '0.76' '0.86' '0.86' '0.93' '0.72'],0.8333333333333331,0.72,0.93,0.86,0.86,0.76,0.87
2015/02/11,['nan' '0.87' '0.74' '0.83' '0.86' '0.94' '0.7'],0.8233333333333334,0.7,0.94,0.86,0.83,0.74,0.87
2015/02/12,['nan' '0.87' '0.74' '0.79' '0.86' '0.93' '0.7'],0.815,0.7,0.93,0.86,0.79,0.74,0.87
2015/02/13,['nan' '0.86' '0.76' '0.79' '0.86' '0.93' '0.7'],0.8166666666666668,0.7,0.93,0.86,0.79,0.76,0.86
2015/02/24,['nan' '0.86' '0.82' '0.79' '0.86' '0.93' '0.7'],0.8266666666666667,0.7,0.93,0.86,0.79,0.82,0.86
2015/02/25,['nan' '0.84' '0.81' '0.79' '0.86' '0.86' '0.7'],0.81,0.7,0.86,0.86,0.79,0.81,0.84
2015/02/26,['nan' '0.87' '0.82' '0.79' '0.82' '0.84' '0.7'],0.8066666666666666,0.7,0.84,0.82,0.79,0.82,0.87
2015/03/02,['nan' '0.84' '0.82' '0.79' '0.77' '0.84' '0.7'],0.7933333333333334,0.7,0.84,0.77,0.79,0.82,0.84
2015/03/03,['nan' '0.86' '0.82' '0.75' '0.77' '0.84' '0.69'],0.7883333333333334,0.69,0.84,0.77,0.75,0.82,0.86
2015/03/04,['nan' '0.85' '0.82' '0.78' '0.77' '0.84' '0.7'],0.7933333333333334,0.7,0.84,0.77,0.78,0.82,0.85
2015/03/05,['nan' '0.87' '0.81' '0.78' '0.77' '0.84' '0.7'],0.795,0.7,0.84,0.77,0.78,0.81,0.87
2015/03/06,['nan' '0.82' '0.81' '0.78' '0.77' '0.84' '0.71'],0.7883333333333334,0.71,0.84,0.77,0.78,0.81,0.82
2015/03/09,['nan' '0.83' '0.81' '0.79' '0.77' '0.83' '0.7'],0.7883333333333334,0.7,0.83,0.77,0.79,0.81,0.83
2015/03/10,['nan' '0.81' '0.81' '0.78' '0.77' '0.83' '0.7'],0.7833333333333333,0.7,0.83,0.77,0.78,0.81,0.81
2015/03/11,['nan' '0.8' '0.77' '0.78' '0.8' '0.83' '0.7'],0.7800000000000001,0.7,0.83,0.8,0.78,0.77,0.8
2015/03/12,['nan' '0.82' '0.77' '0.77' '0.79' '0.82' '0.69'],0.7766666666666667,0.69,0.82,0.79,0.77,0.77,0.82
2015/03/13,['nan' '0.81' '0.77' '0.76' '0.77' '0.82' '0.7'],0.7716666666666666,0.7,0.82,0.77,0.76,0.77,0.81
2015/03/16,['nan' '0.81' '0.77' '0.75' '0.77' '0.82' '0.7'],0.77,0.7,0.82,0.77,0.75,0.77,0.81
2015/03/17,['nan' '0.79' '0.75' '0.75' '0.77' '0.82' '0.7'],0.7633333333333333,0.7,0.82,0.77,0.75,0.75,0.79
2015/03/18,['nan' '0.79' '0.74' '0.74' '0.79' '0.9' '0.7'],0.7766666666666667,0.7,0.9,0.79,0.74,0.74,0.79
2015/03/19,['nan' '0.78' '0.74' '0.76' '0.77' '0.9' '0.7'],0.775,0.7,0.9,0.77,0.76,0.74,0.78
2015/03/20,['nan' '0.78' '0.74' '0.77' '0.77' '0.88' '0.7'],0.7733333333333333,0.7,0.88,0.77,0.77,0.74,0.78
2015/03/23,['nan' '0.8' '0.73' '0.77' '0.79' '0.85' '0.7'],0.7733333333333333,0.7,0.85,0.79,0.77,0.73,0.8
2015/03/24,['nan' '0.8' '0.73' '0.74' '0.78' '0.85' '0.7'],0.7666666666666666,0.7,0.85,0.78,0.74,0.73,0.8
2015/03/25,['nan' '0.8' '0.73' '0.76' '0.79' '0.86' '0.7'],0.7733333333333333,0.7,0.86,0.79,0.76,0.73,0.8
2015/03/26,['nan' '0.79' '0.73' '0.76' '0.79' '0.83' '0.68'],0.7633333333333333,0.68,0.83,0.79,0.76,0.73,0.79
2015/03/27,['nan' '0.8' '0.73' '0.76' '0.81' '0.83' '0.67'],0.7666666666666667,0.67,0.83,0.81,0.76,0.73,0.8
2015/03/30,['nan' '0.79' '0.72' '0.77' '0.78' '0.83' '0.67'],0.7600000000000001,0.67,0.83,0.78,0.77,0.72,0.79
2015/03/31,['nan' '0.8' '0.72' '0.75' '0.81' '0.83' '0.69'],0.7666666666666666,0.69,0.83,0.81,0.75,0.72,0.8
2015/04/01,['nan' '1.0' '1.0' '0.99' '1.0' '1.0' '1.0'],0.9983333333333334,1.0,1.0,1.0,0.99,1.0,1.0
2015/04/02,['nan' '1.0' '1.0' '0.99' '1.0' '1.0' '1.0'],0.9983333333333334,1.0,1.0,1.0,0.99,1.0,1.0
2015/04/07,['nan' '0.99' '1.0' '0.99' '0.96' '0.99' '1.0'],0.9883333333333333,1.0,0.99,0.96,0.99,1.0,0.99
2015/04/08,['nan' '0.98' '1.0' '0.99' '0.93' '0.99' '1.0'],0.9816666666666666,1.0,0.99,0.93,0.99,1.0,0.98
2015/04/09,['nan' '0.97' '1.0' '0.99' '0.92' '0.98' '0.99'],0.975,0.99,0.98,0.92,0.99,1.0,0.97
2015/04/10,['nan' '0.98' '1.0' '1.0' '0.93' '0.98' '0.82'],0.9516666666666668,0.82,0.98,0.93,1.0,1.0,0.98
2015/04/13,['nan' '0.98' '1.0' '1.0' '0.88' '0.98' '0.82'],0.9433333333333334,0.82,0.98,0.88,1.0,1.0,0.98
2015/04/14,['nan' '0.99' '0.99' '1.0' '0.86' '0.98' '0.82'],0.9400000000000001,0.82,0.98,0.86,1.0,0.99,0.99
2015/04/15,['nan' '0.98' '0.99' '1.0' '0.87' '0.98' '0.82'],0.9400000000000001,0.82,0.98,0.87,1.0,0.99,0.98
2015/04/16,['nan' '0.98' '1.0' '1.0' '0.87' '0.94' '0.82'],0.935,0.82,0.94,0.87,1.0,1.0,0.98
2015/04/17,['nan' '0.96' '1.0' '1.0' '0.87' '0.93' '0.82'],0.93,0.82,0.93,0.87,1.0,1.0,0.96
2015/04/20,['nan' '0.96' '0.99' '1.0' '0.87' '0.93' '0.82'],0.9283333333333333,0.82,0.93,0.87,1.0,0.99,0.96
2015/04/21,['nan' '0.98' '0.99' '1.0' '0.86' '0.93' '0.82'],0.93,0.82,0.93,0.86,1.0,0.99,0.98
2015/04/22,['nan' '0.99' '0.99' '1.0' '0.86' '0.9' '0.82'],0.9266666666666667,0.82,0.9,0.86,1.0,0.99,0.99
2015/04/23,['nan' '0.99' '0.99' '1.0' '0.85' '0.9' '0.82'],0.9250000000000002,0.82,0.9,0.85,1.0,0.99,0.99
2015/04/24,['nan' '0.99' '0.99' '1.0' '0.86' '0.9' '0.82'],0.9266666666666667,0.82,0.9,0.86,1.0,0.99,0.99
2015/04/27,['nan' '0.99' '0.99' '1.0' '0.86' '0.9' '0.82'],0.9266666666666667,0.82,0.9,0.86,1.0,0.99,0.99
2015/04/28,['nan' '0.99' '0.98' '1.0' '0.86' '0.89' '0.82'],0.9233333333333333,0.82,0.89,0.86,1.0,0.98,0.99
2015/04/29,['nan' '0.96' '1.0' '1.0' '0.85' '0.89' '0.82'],0.92,0.82,0.89,0.85,1.0,1.0,0.96
2015/04/30,['nan' '0.96' '1.0' '0.99' '0.85' '0.89' '0.82'],0.9183333333333334,0.82,0.89,0.85,0.99,1.0,0.96
2015/05/04,['nan' '0.95' '0.96' '0.99' '0.86' '0.89' '0.78'],0.9049999999999999,0.78,0.89,0.86,0.99,0.96,0.95
2015/05/05,['nan' '0.96' '0.95' '1.0' '0.86' '0.89' '0.79'],0.9083333333333333,0.79,0.89,0.86,1.0,0.95,0.96
2015/05/06,['nan' '0.96' '0.95' '1.0' '0.84' '0.88' '0.66'],0.8816666666666667,0.66,0.88,0.84,1.0,0.95,0.96
2015/05/07,['nan' '0.96' '0.94' '0.96' '0.84' '0.88' '0.65'],0.8716666666666667,0.65,0.88,0.84,0.96,0.94,0.96
2015/05/08,['nan' '0.96' '0.94' '0.96' '0.84' '0.89' '0.65'],0.8733333333333334,0.65,0.89,0.84,0.96,0.94,0.96
2015/05/11,['nan' '0.96' '0.94' '0.96' '0.83' '0.89' '0.65'],0.8716666666666667,0.65,0.89,0.83,0.96,0.94,0.96
2015/05/12,['nan' '0.96' '0.94' '0.95' '0.83' '0.89' '0.65'],0.87,0.65,0.89,0.83,0.95,0.94,0.96
2015/05/13,['nan' '0.96' '0.95' '0.95' '0.83' '0.89' '0.65'],0.8716666666666667,0.65,0.89,0.83,0.95,0.95,0.96
2015/05/14,['nan' '0.96' '0.95' '0.97' '0.83' '0.86' '0.65'],0.8700000000000001,0.65,0.86,0.83,0.97,0.95,0.96
2015/05/15,['nan' '0.96' '0.94' '0.97' '0.85' '0.86' '0.65'],0.8716666666666667,0.65,0.86,0.85,0.97,0.94,0.96
2015/05/18,['nan' '0.96' '0.95' '0.96' '0.85' '0.86' '0.65'],0.8716666666666667,0.65,0.86,0.85,0.96,0.95,0.96
2015/05/19,['nan' '0.96' '0.95' '0.96' '0.85' '0.86' '0.65'],0.8716666666666667,0.65,0.86,0.85,0.96,0.95,0.96
2015/05/20,['nan' '0.96' '0.95' '0.96' '0.85' '0.86' '0.65'],0.8716666666666667,0.65,0.86,0.85,0.96,0.95,0.96
2015/05/21,['nan' '0.96' '0.94' '0.96' '0.85' '0.86' '0.65'],0.8700000000000001,0.65,0.86,0.85,0.96,0.94,0.96
2015/05/22,['nan' '0.96' '0.95' '0.96' '0.85' '0.86' '0.65'],0.8716666666666667,0.65,0.86,0.85,0.96,0.95,0.96
2015/05/25,['nan' '0.96' '0.95' '0.96' '0.85' '0.86' '0.65'],0.8716666666666667,0.65,0.86,0.85,0.96,0.95,0.96
2015/05/26,['nan' '0.96' '0.95' '0.96' '0.85' '0.85' '0.65'],0.8700000000000001,0.65,0.85,0.85,0.96,0.95,0.96
2015/05/27,['nan' '0.94' '0.94' '0.96' '0.83' '0.83' '0.65'],0.8583333333333334,0.65,0.83,0.83,0.96,0.94,0.94
2015/05/28,['nan' '0.94' '0.95' '0.96' '0.84' '0.86' '0.66'],0.8683333333333333,0.66,0.86,0.84,0.96,0.95,0.94
2015/05/29,['nan' '0.96' '0.95' '0.96' '0.82' '0.83' '0.66'],0.8633333333333333,0.66,0.83,0.82,0.96,0.95,0.96
2015/06/01,['nan' '0.0' '0.0' '0.02' '0.02' '0.05' '0.12'],0.034999999999999996,0.12,0.05,0.02,0.02,0.0,0.0
2015/06/02,['nan' '0.01' '0.03' '0.03' '0.01' '0.13' '0.12'],0.055,0.12,0.13,0.01,0.03,0.03,0.01
2015/06/03,['nan' '0.04' '0.03' '0.03' '0.01' '0.13' '0.13'],0.06166666666666667,0.13,0.13,0.01,0.03,0.03,0.04
2015/06/04,['nan' '0.1' '0.01' '0.03' '0.01' '0.17' '0.13'],0.07500000000000001,0.13,0.17,0.01,0.03,0.01,0.1
2015/06/05,['nan' '0.13' '0.01' '0.03' '0.03' '0.14' '0.14'],0.08,0.14,0.14,0.03,0.03,0.01,0.13
2015/06/08,['nan' '0.13' '0.01' '0.03' '0.06' '0.13' '0.14'],0.08333333333333333,0.14,0.13,0.06,0.03,0.01,0.13
2015/06/09,['nan' '0.13' '0.01' '0.05' '0.06' '0.12' '0.14'],0.085,0.14,0.12,0.06,0.05,0.01,0.13
2015/06/10,['nan' '0.14' '0.01' '0.05' '0.04' '0.15' '0.14'],0.08833333333333333,0.14,0.15,0.04,0.05,0.01,0.14
2015/06/11,['nan' '0.17' '0.01' '0.05' '0.04' '0.2' '0.14'],0.10166666666666668,0.14,0.2,0.04,0.05,0.01,0.17
2015/06/12,['nan' '0.19' '0.04' '0.06' '0.06' '0.2' '0.15'],0.11666666666666668,0.15,0.2,0.06,0.06,0.04,0.19
2015/06/15,['nan' '0.29' '0.05' '0.06' '0.07' '0.2' '0.14'],0.13499999999999998,0.14,0.2,0.07,0.06,0.05,0.29
2015/06/16,['nan' '0.29' '0.07' '0.07' '0.1' '0.16' '0.1'],0.13166666666666668,0.1,0.16,0.1,0.07,0.07,0.29
2015/06/17,['nan' '0.29' '0.12' '0.1' '0.13' '0.13' '0.1'],0.145,0.1,0.13,0.13,0.1,0.12,0.29
2015/06/18,['nan' '0.29' '0.14' '0.12' '0.13' '0.13' '0.1'],0.15166666666666667,0.1,0.13,0.13,0.12,0.14,0.29
2015/06/22,['nan' '0.29' '0.18' '0.12' '0.13' '0.12' '0.1'],0.15666666666666665,0.1,0.12,0.13,0.12,0.18,0.29
2015/06/23,['nan' '0.29' '0.14' '0.12' '0.1' '0.19' '0.1'],0.15666666666666668,0.1,0.19,0.1,0.12,0.14,0.29
2015/06/24,['nan' '0.29' '0.13' '0.13' '0.1' '0.18' '0.1'],0.155,0.1,0.18,0.1,0.13,0.13,0.29
2015/06/25,['nan' '0.29' '0.15' '0.15' '0.1' '0.18' '0.11'],0.1633333333333333,0.11,0.18,0.1,0.15,0.15,0.29
2015/06/26,['nan' '0.29' '0.18' '0.18' '0.1' '0.19' '0.11'],0.17500000000000002,0.11,0.19,0.1,0.18,0.18,0.29
2015/06/29,['nan' '0.29' '0.18' '0.18' '0.1' '0.2' '0.1'],0.17500000000000002,0.1,0.2,0.1,0.18,0.18,0.29
2015/06/30,['nan' '0.29' '0.17' '0.18' '0.12' '0.19' '0.13'],0.18000000000000002,0.13,0.19,0.12,0.18,0.17,0.29
2015/07/01,['nan' '0.29' '0.17' '0.18' '0.12' '0.2' '0.14'],0.18333333333333335,0.14,0.2,0.12,0.18,0.17,0.29
2015/07/02,['nan' '0.29' '0.17' '0.2' '0.12' '0.2' '0.17'],0.19166666666666665,0.17,0.2,0.12,0.2,0.17,0.29
2015/07/03,['nan' '0.29' '0.17' '0.19' '0.12' '0.18' '0.2'],0.19166666666666665,0.2,0.18,0.12,0.19,0.17,0.29
2015/07/06,['nan' '0.29' '0.18' '0.22' '0.12' '0.18' '0.2'],0.19833333333333333,0.2,0.18,0.12,0.22,0.18,0.29
2015/07/07,['nan' '0.29' '0.18' '0.22' '0.12' '0.19' '0.2'],0.19999999999999998,0.2,0.19,0.12,0.22,0.18,0.29
2015/07/08,['nan' '0.29' '0.17' '0.24' '0.13' '0.21' '0.24'],0.21333333333333335,0.24,0.21,0.13,0.24,0.17,0.29
2015/07/09,['nan' '0.29' '0.17' '0.23' '0.13' '0.2' '0.24'],0.21,0.24,0.2,0.13,0.23,0.17,0.29
2015/07/13,['nan' '0.29' '0.17' '0.23' '0.13' '0.2' '0.24'],0.21,0.24,0.2,0.13,0.23,0.17,0.29
2015/07/14,['nan' '0.29' '0.17' '0.22' '0.15' '0.2' '0.24'],0.21166666666666667,0.24,0.2,0.15,0.22,0.17,0.29
2015/07/15,['nan' '0.29' '0.17' '0.22' '0.15' '0.2' '0.24'],0.21166666666666667,0.24,0.2,0.15,0.22,0.17,0.29
2015/07/16,['nan' '0.29' '0.17' '0.24' '0.17' '0.2' '0.24'],0.21833333333333335,0.24,0.2,0.17,0.24,0.17,0.29
2015/07/17,['nan' '0.29' '0.18' '0.24' '0.16' '0.2' '0.24'],0.21833333333333335,0.24,0.2,0.16,0.24,0.18,0.29
2015/07/20,['nan' '0.28' '0.18' '0.24' '0.16' '0.2' '0.25'],0.21833333333333335,0.25,0.2,0.16,0.24,0.18,0.28
2015/07/21,['nan' '0.28' '0.18' '0.24' '0.16' '0.2' '0.29'],0.225,0.29,0.2,0.16,0.24,0.18,0.28
2015/07/22,['nan' '0.37' '0.18' '0.25' '0.17' '0.2' '0.29'],0.24333333333333337,0.29,0.2,0.17,0.25,0.18,0.37
2015/07/23,['nan' '0.37' '0.18' '0.26' '0.19' '0.2' '0.28'],0.24666666666666667,0.28,0.2,0.19,0.26,0.18,0.37
2015/07/24,['nan' '0.37' '0.18' '0.26' '0.23' '0.23' '0.28'],0.25833333333333336,0.28,0.23,0.23,0.26,0.18,0.37
2015/07/27,['nan' '0.37' '0.18' '0.26' '0.24' '0.23' '0.28'],0.26,0.28,0.23,0.24,0.26,0.18,0.37
2015/07/28,['nan' '0.37' '0.18' '0.26' '0.25' '0.23' '0.28'],0.26166666666666666,0.28,0.23,0.25,0.26,0.18,0.37
2015/07/29,['nan' '0.37' '0.18' '0.26' '0.25' '0.24' '0.28'],0.26333333333333336,0.28,0.24,0.25,0.26,0.18,0.37
2015/07/30,['nan' '0.37' '0.18' '0.26' '0.25' '0.24' '0.28'],0.26333333333333336,0.28,0.24,0.25,0.26,0.18,0.37
2015/07/31,['nan' '0.37' '0.19' '0.26' '0.25' '0.24' '0.28'],0.265,0.28,0.24,0.25,0.26,0.19,0.37
2015/08/03,['nan' '0.36' '0.24' '0.26' '0.25' '0.24' '0.28'],0.27166666666666667,0.28,0.24,0.25,0.26,0.24,0.36
2015/08/04,['nan' '0.37' '0.27' '0.26' '0.25' '0.25' '0.28'],0.27999999999999997,0.28,0.25,0.25,0.26,0.27,0.37
2015/08/05,['nan' '0.35' '0.27' '0.26' '0.25' '0.27' '0.28'],0.27999999999999997,0.28,0.27,0.25,0.26,0.27,0.35
2015/08/06,['nan' '0.34' '0.27' '0.26' '0.25' '0.3' '0.28'],0.2833333333333334,0.28,0.3,0.25,0.26,0.27,0.34
2015/08/07,['nan' '0.33' '0.27' '0.26' '0.25' '0.32' '0.28'],0.28500000000000003,0.28,0.32,0.25,0.26,0.27,0.33
2015/08/10,['nan' '0.35' '0.27' '0.26' '0.25' '0.36' '0.28'],0.295,0.28,0.36,0.25,0.26,0.27,0.35
2015/08/11,['nan' '0.42' '0.27' '0.26' '0.25' '0.37' '0.29'],0.31,0.29,0.37,0.25,0.26,0.27,0.42
2015/08/12,['nan' '0.43' '0.27' '0.26' '0.25' '0.36' '0.28'],0.3083333333333333,0.28,0.36,0.25,0.26,0.27,0.43
2015/08/13,['nan' '0.43' '0.27' '0.26' '0.25' '0.36' '0.29'],0.31,0.29,0.36,0.25,0.26,0.27,0.43
2015/08/14,['nan' '0.41' '0.27' '0.26' '0.25' '0.36' '0.29'],0.30666666666666664,0.29,0.36,0.25,0.26,0.27,0.41
2015/08/17,['nan' '0.44' '0.27' '0.26' '0.25' '0.36' '0.31'],0.315,0.31,0.36,0.25,0.26,0.27,0.44
2015/08/18,['nan' '0.45' '0.26' '0.28' '0.25' '0.36' '0.31'],0.31833333333333336,0.31,0.36,0.25,0.28,0.26,0.45
2015/08/19,['nan' '0.46' '0.26' '0.28' '0.25' '0.36' '0.32'],0.32166666666666666,0.32,0.36,0.25,0.28,0.26,0.46
